task_id,worker_id,task_date,task_complexity,time_taken_minutes,accuracy
c706a61b-b76d-4ee7-9d8f-3b1c280656d8,W_008,2024-01-27,Low,5.09,0.955
80ec3565-8c6a-4d18-a6a8-f8d2fc58f2ff,W_008,2024-01-27,Low,6.76,0.981
a53afc2e-55db-43f9-9e5a-cf252e914e65,W_008,2024-01-27,Low,3.98,0.981
d30cb87f-2aba-4d75-abff-0e4bbb1bf8ec,W_008,2024-01-27,Medium,10.65,0.9
80e38be3-417b-4171-bbcc-c1beb76f1718,W_008,2024-01-27,High,10.45,0.871
06be0e42-7875-41d3-9e0b-91c14c334ff9,W_008,2024-01-27,Low,5.09,0.971
9ccdaad4-d111-4a9c-9a25-e4bf0b1938d7,W_008,2024-01-27,Medium,9.44,0.954
29b452ba-a880-4287-95a8-06986ae50929,W_008,2024-01-27,Low,3.76,0.956
a9246d6e-c568-44b5-8f05-f44d04a31122,W_008,2024-01-27,Low,4.83,0.967
8ad7541f-30c6-4ef5-ab9d-991660eb096d,W_008,2024-01-27,High,12.24,0.835
d9640a70-b97d-4e0b-9003-63ab000114d3,W_008,2024-01-27,Medium,6.62,0.933
aca17dab-a34e-410f-afbd-208000bf3f56,W_008,2024-01-28,Low,5.26,0.944
20c9a708-0336-48b1-a538-cbe042331435,W_008,2024-01-28,Medium,4.26,0.967
bff53f9b-e6ef-4df8-870b-1ea2394235bd,W_008,2024-01-28,Low,4.55,0.981
99dc4ba3-17b7-4a05-951a-f3d7ea8e196e,W_008,2024-01-28,Medium,7.29,0.975
778e62bd-4cdb-4b2a-8850-aaccf853e022,W_008,2024-01-28,Low,4.1,0.969
fd80f44a-89d9-4ed6-9fce-426e2a151064,W_008,2024-01-28,Low,4.94,0.968
42ca2784-b35a-4082-b8b1-4a0a141c4949,W_008,2024-01-28,Medium,7.34,0.947
f45eebdd-4750-440d-98ff-691a466d77a5,W_008,2024-01-28,High,11.16,0.922
d85e04a3-e103-49ce-8562-e97e2f46013c,W_008,2024-01-28,Low,6.7,1.0
fd24f8ba-bcce-49b8-8494-3fe51f0e3f44,W_008,2024-01-28,High,12.01,0.887
492c7bf2-d8ed-43de-a892-60461eb86ec7,W_008,2024-01-28,Low,7.92,0.98
ac55297b-8b2d-444b-bc96-2ccd32165628,W_008,2024-01-28,High,13.71,0.88
d7b3be3a-cefd-4b7c-a510-d5b7747a0a44,W_008,2024-01-28,Medium,7.68,0.936
f379ae0b-1132-41fe-a8b1-4908bd0fc534,W_008,2024-01-29,High,11.92,0.86
28295df1-5d22-4b37-bf28-34eb99cb570d,W_008,2024-01-29,Low,5.95,0.979
d4f337d9-1cd8-454e-85b5-63b5d4500821,W_008,2024-01-29,Low,5.32,0.969
52415e99-50fc-4d80-980b-e400d470093a,W_008,2024-01-29,Medium,7.79,0.958
73083a8e-a087-4f81-9e02-a224d2a6675e,W_008,2024-01-29,Low,6.62,0.957
64d28a4d-b792-4932-b5a5-f1ce4bbadf87,W_008,2024-01-29,Low,6.24,0.965
037dd78b-2d24-49a9-a4c2-e2e278e33cf4,W_008,2024-01-29,Low,5.49,0.974
1eb4949a-a0cc-47bd-ae7b-6e367a647013,W_008,2024-01-29,Low,6.05,0.989
8678a854-19ee-4e5e-9320-7e9f2b781e63,W_008,2024-01-29,Medium,6.52,0.915
41bbda92-67e8-436d-acf6-e40a7708293f,W_008,2024-01-29,Medium,10.64,0.926
861fc6a9-e6d2-4cfc-ac8c-8bf76080d88d,W_008,2024-01-29,Low,3.73,0.95
fdd90b77-a508-45a1-b029-6c7d1bb49afa,W_008,2024-01-30,Low,4.7,0.968
9109bf8a-976e-4d10-a3d0-631628075945,W_008,2024-01-30,Low,4.18,0.993
c13f16b4-7c01-444e-a0a0-3e4bf1459592,W_008,2024-01-30,Medium,8.92,0.979
65438e09-9984-4764-9b79-34c33ac4fc25,W_008,2024-01-30,High,11.01,0.842
78653b80-738a-473e-9f96-d0af6a153f43,W_008,2024-01-30,Low,6.57,0.985
3e0ddab6-baa5-41d0-8568-bbdd7f990e37,W_008,2024-01-30,Low,6.9,0.978
70231884-7b75-48d8-8875-f8c49f26ec53,W_008,2024-01-30,Low,5.41,0.981
a25edf7c-3b2d-4d69-b53b-5d6b95b6c3f0,W_008,2024-01-30,Low,3.66,0.982
0b52a66c-dcb5-48a8-84e1-b959c00351a0,W_008,2024-01-30,Medium,5.59,0.908
45260dcc-de2c-4b09-83ba-2c39bad8ba19,W_008,2024-01-30,Low,3.99,0.972
3fa64824-79dd-48c4-bee3-e6b0f371006f,W_008,2024-01-30,Medium,6.71,0.969
6f52c2a1-9beb-4b31-bbf5-c93694ca73db,W_009,2024-01-01,Low,6.25,0.973
d738ba25-fff0-4cff-ac6a-68d78546381d,W_009,2024-01-01,Medium,8.99,0.995
77ce0985-d37c-4aeb-8803-2830319798f0,W_009,2024-01-01,High,12.05,0.911
9ae7abc3-0d2c-42a6-84bd-35bea32c952f,W_009,2024-01-01,Low,3.66,0.967
391423a5-e51f-4a53-b5a4-ffc36800f657,W_009,2024-01-01,Medium,6.56,0.93
436bfb87-eb49-4893-a4af-11bfaea65e68,W_009,2024-01-01,Low,6.01,0.969
1cccebee-a215-484f-a4d8-b62f37b8ef8c,W_009,2024-01-01,Medium,6.31,0.968
dbf5f3f2-b822-4433-912f-382064f64a33,W_009,2024-01-01,Medium,10.98,0.91
0074b64b-7ff7-43de-870e-b06601bf36c1,W_009,2024-01-01,Low,3.11,0.969
5982c31e-3f47-47f5-87ea-3947633525da,W_009,2024-01-02,Medium,7.64,0.962
2ae64e2f-4712-46f5-a7de-78f1c10f23b4,W_009,2024-01-02,Medium,7.35,0.954
2e216a02-ec97-4ad3-b47d-2d7d607cb04c,W_009,2024-01-02,Low,6.04,0.961
980107cb-5e14-4cf9-9788-dbc68a56d090,W_009,2024-01-02,Low,6.1,0.947
db66a653-6fd9-4a88-8e64-c294ae3bfafc,W_009,2024-01-02,Medium,10.19,0.86
76df077a-ff76-484d-b879-e008c75f133b,W_009,2024-01-02,Low,5.07,0.914
ffd5821a-f0db-496c-999b-1603ab2c7e62,W_009,2024-01-02,High,13.21,0.864
7a31a0c8-f377-4cda-a7df-739050f89892,W_009,2024-01-02,Medium,7.42,0.951
9243f8a1-792b-42bd-98a4-fe84c33207f9,W_009,2024-01-02,Low,3.47,0.945
13981904-1a0f-4e53-b3dc-6acc0a4491ea,W_009,2024-01-02,Low,6.01,0.94
6b21ed26-ae63-4b7f-86cc-863df1a4f00f,W_009,2024-01-02,Low,5.35,0.978
feba4dec-0acb-4821-ac9b-b54967a7b31e,W_009,2024-01-03,Low,5.04,0.967
b0a9e345-68b4-460c-a35b-15ca4ebfb526,W_009,2024-01-03,Low,5.91,0.973
1a283450-73bf-47d7-a354-9e81ca81b182,W_009,2024-01-03,High,14.58,0.906
2c7ee547-d482-49d2-a809-5e6df0f5faaf,W_009,2024-01-03,Low,5.5,0.955
e0d5f499-9f58-4f7b-a170-7f334dbd843b,W_009,2024-01-03,Low,3.15,0.96
4f4dd806-582f-4e31-8d2f-63c10d0079d8,W_009,2024-01-03,Medium,8.7,0.895
d13c2421-222b-4def-b391-17700685ee5c,W_009,2024-01-03,Low,4.81,0.96
adf6a495-4220-40fd-9f41-6149de3dff3c,W_009,2024-01-03,Low,5.19,0.944
156da43f-42b3-436e-9bee-6e2dc860db96,W_009,2024-01-03,Low,4.51,0.926
c59c6c36-8453-4a66-a563-72bbaa3054e1,W_009,2024-01-03,Low,6.27,0.944
e66e2fd2-59d1-4771-9182-ff48be9e19ad,W_009,2024-01-03,High,12.8,0.865
0b7c033d-43d1-416a-852a-2a8b976d7dc9,W_009,2024-01-03,Low,4.19,0.968
934bb500-8fe2-4642-a3a1-d28d376173bd,W_009,2024-01-03,High,12.67,0.9
b353aa21-21ac-4708-a2eb-46b52de7c8e8,W_009,2024-01-03,High,13.12,0.861
2eeb4ff8-e692-4d0a-ba80-db4b59e9f4ee,W_009,2024-01-03,Medium,8.43,0.941
83449aec-544f-4e02-95b2-769439a7e59c,W_009,2024-01-04,Low,4.28,0.964
3dfc76c3-cec4-49cf-9051-0b4a33b5f030,W_009,2024-01-04,High,12.37,0.806
6485268b-6d32-4210-9381-929325dc0792,W_009,2024-01-04,Low,4.9,0.976
65cf10d4-febc-4680-9b14-536b6895c9d3,W_009,2024-01-04,Medium,7.7,0.964
5eba6ea1-afc5-4d61-9f17-f0c669f5447c,W_009,2024-01-04,Low,5.33,0.974
8e1f92b2-cbd8-4594-9c73-ee75f2804ce5,W_009,2024-01-04,Medium,8.56,0.922
8b0d03f2-5630-4c8c-a6bd-5d1dea84a026,W_009,2024-01-04,Low,6.21,0.976
c742a910-2329-4c3d-abdd-41dd762b3b45,W_009,2024-01-04,Low,5.46,0.997
e2492675-c603-4894-92be-1b11b0b1f7fd,W_009,2024-01-04,High,11.41,0.831
04a90579-ce05-4b04-980a-667946c6d382,W_009,2024-01-04,High,14.6,0.851
e31ec706-d5c6-4c2b-b0e4-928a6dce5bd2,W_009,2024-01-04,Medium,9.37,1.0
fc7af6ae-0caf-4490-9fec-f02bef6c56b1,W_009,2024-01-04,High,11.34,0.819
3dfad37c-12a8-42d8-90d5-5c79cfb3077d,W_009,2024-01-04,Low,3.52,0.981
8ec01851-0eb7-4be9-884f-69541ed63ad8,W_009,2024-01-05,Low,5.27,0.958
0d4905a9-1300-451a-99f5-e4d5b204473b,W_009,2024-01-05,Low,5.41,0.985
d1dd9d3e-30bd-47cc-a3c9-bdbb6304c171,W_009,2024-01-05,Low,4.21,0.975
6d115c8b-9782-4fcb-949a-d848f9de1406,W_009,2024-01-05,Medium,8.02,0.937
cb497429-9c40-45f5-b64e-819d529357fe,W_009,2024-01-05,Medium,7.46,0.884
19b3e70e-3999-49a0-adff-f46530018065,W_009,2024-01-05,High,10.95,0.85
a0af5533-9846-4a35-8973-6cb0a2aed4be,W_009,2024-01-05,Low,4.15,0.999
3e2004a5-c3fe-4a8e-a6f0-9f85ccd630d0,W_009,2024-01-05,High,11.51,0.849
728d053b-0e8d-4f00-94f7-7f7ba4cb0f6e,W_009,2024-01-05,Medium,9.01,0.895
c024e4fa-30f7-4261-b4be-c1c6029a9ba4,W_009,2024-01-05,Low,5.09,0.985
14ef7f31-2d55-4c5d-a002-28ecbaddabf0,W_009,2024-01-05,Medium,9.42,0.879
d1bf5075-851d-4f79-a58c-179640928e9a,W_009,2024-01-05,Low,3.39,1.0
ad91c60b-09cc-40c8-b7da-294b8719c2a1,W_009,2024-01-05,High,10.25,0.843
37974a81-8900-4679-84e7-63daa77ef553,W_009,2024-01-06,Low,5.18,0.992
0f287e97-cdad-432b-ad4b-1f5154e660f4,W_009,2024-01-06,High,10.94,0.912
5ac742c9-a189-4e60-a2ea-6a32058c7cda,W_009,2024-01-06,Medium,5.51,0.885
6dd78d91-83cf-4496-a6b3-ab5c23a632be,W_009,2024-01-06,Low,3.36,0.965
ea1940ae-59b0-4711-967a-4dba40edf784,W_009,2024-01-06,Low,5.49,0.979
da647b53-1fe0-485b-bc8d-ceab9019014d,W_009,2024-01-06,Low,6.07,0.968
f126943a-7b46-431d-9b85-0f006d015ca9,W_009,2024-01-06,Low,4.76,0.977
c7dc5d79-ba50-4f04-8b4f-57e451d02176,W_009,2024-01-06,Medium,10.07,0.994
ac7a4f11-b9ab-48be-a1f7-0b43454c17f6,W_009,2024-01-06,High,11.43,0.85
e95d397f-f71b-4567-b5b9-1f6b9c9e73e5,W_009,2024-01-06,Medium,7.16,0.948
b3ebc04e-3962-42fe-b4f6-f7feae8e79e6,W_009,2024-01-06,High,9.52,0.864
6304b5ca-ff6c-4cfd-81b4-9fca24253755,W_009,2024-01-06,Medium,8.05,0.903
81cce33f-2ebc-4762-97fb-9bd12bc3921f,W_009,2024-01-06,Low,6.18,0.937
82a32836-ab4a-45e4-807c-caefa2316d66,W_009,2024-01-06,Medium,5.85,0.872
e432e1a9-8b46-4506-872e-9a3506e62437,W_009,2024-01-07,High,11.85,0.883
1239126e-1a92-4976-a01e-6d867323fba9,W_009,2024-01-07,Low,5.05,0.985
ae86f4d2-eb55-45bd-84f3-39f35219e757,W_009,2024-01-07,Medium,6.96,0.962
7845169f-e869-4098-b367-d0a0f966122c,W_009,2024-01-07,Low,5.03,0.971
a3ba44e3-e9be-4655-b788-9edf01b3201e,W_009,2024-01-07,Low,4.69,0.962
d4d75797-9417-4600-b2de-41b62438cdcc,W_009,2024-01-07,Medium,7.35,0.886
dda91b25-aebb-4f3c-a336-ea6f95b84b3c,W_009,2024-01-07,High,11.77,0.921
96a87174-dc55-4e53-96f0-41a828e41993,W_009,2024-01-07,Low,3.43,0.977
4049e923-524f-4d27-9ad0-a681b617dc19,W_009,2024-01-07,Low,4.87,0.942
892357ef-23b9-495f-9fd9-e9092a2fa236,W_009,2024-01-07,Low,6.51,0.95
73653d99-3f29-40ec-9cdb-bb37797be01b,W_009,2024-01-07,Low,6.53,0.929
07068acb-9f3b-4544-a54d-388b05f844b3,W_009,2024-01-08,Low,6.68,0.969
80764b0f-263c-41d8-bc12-0912b3e399ee,W_009,2024-01-08,Low,4.69,0.969
4b180075-624f-4f1a-a5bf-8ab13458531b,W_009,2024-01-08,Low,3.11,0.967
7ba7af19-0cbe-48a7-91fd-c177a084ddd6,W_009,2024-01-08,High,9.99,0.969
6823bd46-9053-4101-9eea-692579b4abc7,W_009,2024-01-08,Low,4.42,0.97
4f0fd9de-0495-4e18-b21e-cae9a73739dd,W_009,2024-01-08,High,14.51,0.93
c8f338bd-70bd-469c-8777-04bfaafc600a,W_009,2024-01-08,High,11.36,0.944
7e448deb-57a2-4741-a2fd-9471a8850b3d,W_009,2024-01-08,Medium,8.2,0.989
f133d661-1d4f-4f3c-bb04-2d0a484968b6,W_009,2024-01-08,Low,5.79,1.0
33dc9caa-af52-4a7c-b405-1b7c9a2f24f6,W_009,2024-01-08,Medium,10.24,0.953
dfca8a26-3673-4d83-8b7c-514fe11b1a9e,W_009,2024-01-08,Medium,10.99,0.936
55545a00-f128-43ce-8b11-b309c62dc20e,W_009,2024-01-08,Low,7.06,0.997
0d62f8ab-6ae1-4dde-b17c-9c93a160fd9e,W_009,2024-01-08,High,9.51,0.815
a174e5e8-e60b-4db4-8660-b4b8661ad82e,W_009,2024-01-08,Low,5.62,0.941
770cf358-dda0-4a7b-9d75-5749f90719a6,W_009,2024-01-08,Medium,9.59,0.928
5f62aff6-b4e7-4226-921f-8b3a2e502b66,W_009,2024-01-08,Low,5.57,0.964
a1ffc895-efda-43b2-a5cb-e773e8eb2665,W_009,2024-01-08,High,11.48,0.86
2198d0e0-e5cc-485f-a35c-ad5934adf12f,W_009,2024-01-08,High,7.9,0.918
28a60901-8a63-4acb-8776-d27df5c3b049,W_009,2024-01-08,High,8.19,0.861
d30c1cad-4208-448f-85f3-fd74f6a678d1,W_009,2024-01-08,High,12.4,0.888
a3a58c83-01a9-44cc-9c92-cc6b30de8b33,W_009,2024-01-08,Medium,7.15,0.945
15821a30-f387-4cd9-a4de-6acc2f543146,W_009,2024-01-09,Low,5.43,0.948
cb85d1b8-2e82-4750-8f4e-a7756cbed708,W_009,2024-01-09,Low,4.9,0.974
059ba3be-ba95-4cc6-aab9-d8aebbf06a03,W_009,2024-01-09,Low,6.0,0.988
2b74e0bb-4d4a-4300-90ff-50cc35b26af7,W_009,2024-01-09,Low,4.01,0.969
ec6463bf-9865-4a0c-b7db-30f52412345e,W_009,2024-01-09,Medium,7.41,0.97
acff6ea1-4d1d-426b-8d45-2f7bbf077ca6,W_009,2024-01-09,Low,4.63,0.976
207b1cf2-211d-4f75-801d-e30f776ab65f,W_009,2024-01-09,Low,5.28,0.941
3fc87291-f9c6-4c56-b9fb-92046e605826,W_009,2024-01-09,Medium,7.16,0.922
0e821801-e758-4cc7-bad5-58d7fb5553fd,W_009,2024-01-09,Low,4.19,0.984
27ace8a9-981d-4264-835c-09582fef67b7,W_009,2024-01-09,Low,4.45,0.958
dacf6f4a-73de-4dab-b0d6-0361f1e8f79d,W_009,2024-01-09,Low,5.24,0.968
490f1913-49bd-491d-bdb4-a80720e5ad79,W_009,2024-01-09,Medium,6.76,0.948
01cef104-5cc2-4654-b8a0-3286f871d706,W_009,2024-01-10,Low,4.61,0.983
cd9f909b-fe70-4433-b3d3-b3af5bf624bb,W_009,2024-01-10,Low,6.27,0.996
6bf8e8a6-6826-4a9f-a4fe-0754f5dee5e6,W_009,2024-01-10,Low,6.16,0.988
f3f43e73-8b26-498c-a6ef-fc1bc540c20a,W_009,2024-01-10,Low,4.8,0.962
a6110f1c-d942-422e-86d8-ce44a4e07765,W_009,2024-01-10,Low,4.31,0.958
5146b116-8a18-4b8b-8e8b-5d710e11ae91,W_009,2024-01-10,Medium,9.49,0.914
9f3eeae5-8d49-4424-b8e9-4107e222fb5e,W_009,2024-01-10,Low,4.68,0.97
c7855f5a-870d-4a25-b23e-74b6461e7003,W_009,2024-01-10,Low,4.95,0.999
41131fe4-32ac-4b90-9814-c9913c494694,W_009,2024-01-10,Low,6.46,0.98
8dfb30ad-2e20-4cda-a735-983fd9a3ffa9,W_009,2024-01-10,Low,6.3,0.976
6cedc252-7b87-4e88-a462-55e7b54ae136,W_009,2024-01-10,Medium,8.4,0.936
a5e33176-d382-4581-a63f-c45c7210f04b,W_009,2024-01-10,High,14.84,0.802
8871de88-5a19-4a1b-8f71-86182f13c749,W_009,2024-01-10,Medium,6.54,0.903
944d43ee-75fd-430a-be6b-8b157ef69c07,W_009,2024-01-10,Low,4.52,0.975
3a5527e3-fcfd-4fd6-bed6-38e85cc3bd18,W_009,2024-01-10,Medium,6.39,0.955
233408f2-709c-42b0-aa5c-53c54201e1af,W_009,2024-01-10,Low,6.32,0.983
78788446-1442-4533-8478-5ac18993db31,W_009,2024-01-10,High,13.67,0.887
910dc98d-bac2-45ae-a034-7726858b2917,W_009,2024-01-10,High,11.94,0.901
2bcf65e9-1a87-4ff5-be3a-a5151c57b391,W_009,2024-01-10,Medium,7.59,0.901
5434cf0b-5e1c-422f-934a-e53ed5bd5313,W_009,2024-01-10,Low,4.32,0.963
8d93a8f0-9cf9-4987-a838-80b5838c1fe6,W_009,2024-01-10,High,12.66,0.832
d028145f-7d86-4d1b-87c8-7130e58ffa71,W_009,2024-01-11,Low,4.17,0.977
7bc3981b-db55-4d00-85fa-fc0d2b5bdc9a,W_009,2024-01-11,Low,6.55,0.938
128ae805-b08d-426c-a01e-209cb66d340a,W_009,2024-01-11,Low,4.2,0.97
50216d94-0942-44ba-861a-33f3f0a67093,W_009,2024-01-11,Low,2.62,0.955
ada14261-9e82-4f75-967d-be3867491415,W_009,2024-01-11,Low,6.63,0.943
a66a5443-9a23-4026-ab68-28c1c2b99442,W_009,2024-01-11,High,11.72,0.931
ba375acc-4074-4cdd-8474-9aee909f17b1,W_009,2024-01-11,Medium,8.05,0.897
8ca3c877-8a81-41bf-a887-5ff662e7a6c7,W_009,2024-01-11,Low,4.74,0.946
841162b7-3e44-41ea-b608-9cdc2b92904e,W_009,2024-01-11,Low,4.59,1.0
dd2e93db-0f5c-46da-9a80-c4fd4a1cc2d1,W_009,2024-01-11,Medium,8.37,0.931
aa94066b-d2fd-47df-b139-37274bc5185e,W_009,2024-01-11,Low,5.69,0.962
2ed5621c-8fcb-466e-8f5e-a5551ba11d36,W_009,2024-01-11,Low,5.07,0.991
a2bf4f73-1db1-47a4-b080-32b1f80ed36d,W_009,2024-01-12,Low,5.69,0.963
9e6c0e06-54c7-4840-8a31-3832d65ee1ca,W_009,2024-01-12,Medium,9.6,0.948
bb309212-b753-4cd5-a574-a2ef62c0eb84,W_009,2024-01-12,Low,4.24,1.0
d92f584c-99c7-429a-ad6b-68c5ba1f8c15,W_009,2024-01-12,Medium,9.55,0.889
3269b08d-bcf5-443a-95d3-506fa1245b9e,W_009,2024-01-12,High,10.66,0.874
b6e1c25d-2cb3-4a8f-bfc0-2ef7e22aa53d,W_009,2024-01-12,Medium,9.96,0.895
7c65ed91-9112-48de-8f95-f9be2c0df35b,W_009,2024-01-12,High,6.05,0.829
2fcd322a-2849-42c9-a0d7-1f5ce5d5d9e4,W_009,2024-01-12,Medium,7.59,0.917
d3b85072-3cdd-4a22-9e22-af4712301133,W_009,2024-01-12,High,13.27,0.839
3552d810-a82d-47af-bd44-107e473b286b,W_009,2024-01-12,Medium,7.25,0.954
f08140fe-02f7-44bf-926f-fd5dc0eb4bec,W_009,2024-01-12,High,15.66,0.9
344196fa-455e-4d46-be3f-21d42c8edba4,W_009,2024-01-12,Medium,7.47,0.914
fdb6ace5-1a8c-4448-b7f3-538f508b1032,W_009,2024-01-12,High,14.18,0.895
13fff9b8-f9f1-4adb-a947-dd9c0bf4ff3c,W_009,2024-01-12,Medium,9.04,0.924
cf62fce6-5300-465d-974b-6f75a9f3d7fc,W_009,2024-01-13,Low,5.94,0.974
4d0fb9d2-e74a-4c57-91d7-dff7c04c33c9,W_009,2024-01-13,Low,5.77,0.982
e4052ac5-bfff-442a-aa33-7b11b2d3ce15,W_009,2024-01-13,Medium,7.85,0.953
75cab495-203c-42f2-80e4-f7a5bebd01e9,W_009,2024-01-13,Low,5.18,0.948
c91561fd-7edf-4f9c-aeb0-1c89d57f14ee,W_009,2024-01-13,Low,5.33,0.994
2c23b85d-9bd7-44f3-b56e-799e553e7010,W_009,2024-01-13,Low,5.05,0.974
644b01b7-13a8-42ec-98c9-1966c375dd75,W_009,2024-01-13,Low,6.11,0.985
5d5b4b4a-6cd4-4399-aff2-f4981f2deabf,W_009,2024-01-13,Low,4.51,0.965
ee334b83-e544-41de-8715-d7ca4e69073a,W_009,2024-01-13,Low,5.21,0.967
7086f2fe-b5ce-4831-b507-65938b23c1a6,W_009,2024-01-13,Low,6.11,0.92
04109a65-22fd-4ecf-9c60-053745f9b225,W_009,2024-01-13,High,11.65,0.85
3e37aecf-2390-4391-bfa8-f52170ee8d21,W_009,2024-01-13,Medium,6.04,0.904
c1af5bcb-6557-4f3a-b0aa-8d754923516f,W_009,2024-01-14,Medium,8.33,0.887
8174c5e6-07c6-4b5b-9484-93534d4a2e45,W_009,2024-01-14,Medium,8.25,0.937
eeaa2fa6-b746-41d4-9b8f-d31d4dbfca45,W_009,2024-01-14,Low,3.33,0.99
a1360a0a-ac96-4979-93bd-34ef6e4c3561,W_009,2024-01-14,Low,4.77,0.966
ac8e95fc-a73f-4ed6-b072-587984b43f2e,W_009,2024-01-14,High,10.24,0.841
82ad2620-3dd1-4488-835f-190324f77775,W_009,2024-01-14,High,10.73,0.866
a6cc0dfa-8385-4eec-8175-3808e8512f12,W_009,2024-01-14,Low,5.16,0.955
cf000f74-49aa-48b3-a937-34fa36d6adb9,W_009,2024-01-14,Low,5.94,0.963
b0c2c7bd-5d2d-496a-a484-a7b1d6fce084,W_009,2024-01-14,Low,5.0,0.987
93ce061d-14d3-4948-9d88-9ba0aa8d1c8e,W_009,2024-01-14,Low,4.82,0.972
a64cb9b4-4ade-48cf-8014-efdd27faafe1,W_009,2024-01-14,Low,4.81,1.0
23d32a99-bf4a-4030-8119-6b9b24fa71db,W_009,2024-01-14,Medium,7.7,0.952
eff7fc33-d460-43b6-a321-619a40d4a308,W_009,2024-01-14,Medium,8.58,0.93
0af4375a-b8c6-4cf3-a140-82ef2151bd11,W_009,2024-01-14,High,11.58,0.894
bb057057-3949-44ae-9729-e8fa32cc2fc2,W_009,2024-01-14,Medium,6.74,0.91
69c44fa2-e8e0-458a-81be-c3db50391779,W_009,2024-01-14,High,12.62,0.866
af16ea5b-035e-4353-b9c7-371b46c6fa5b,W_009,2024-01-14,Low,3.82,0.958
47765118-3959-4a7f-a085-6ebf47beb0a8,W_009,2024-01-14,Medium,9.96,0.892
c25a9805-5f3b-4881-b2fa-8cacd9e40a8b,W_009,2024-01-14,Low,6.27,0.963
0585bbc6-c266-4eb7-b7bf-d5744e5d21b2,W_009,2024-01-14,High,12.89,0.819
fdc5fda2-b51d-40f4-933f-adde4a599c7f,W_009,2024-01-14,Medium,6.95,0.881
185084ee-1a79-4f7e-a02a-91b0c8ef8822,W_009,2024-01-14,Medium,8.57,0.899
6be31867-1739-430d-bffd-deaefe4cfb1f,W_009,2024-01-15,Low,3.82,1.0
239392e7-b93a-4134-ab79-4a49cb82e649,W_009,2024-01-15,Medium,5.89,0.944
db3c9240-0604-4ff7-9796-dfb8cfc75d9f,W_009,2024-01-15,High,14.65,0.879
c0333467-f031-4223-a50b-298465dd0c77,W_009,2024-01-15,Low,5.02,0.981
40bd0a5c-fb1f-4119-9fc9-78556ad09d19,W_009,2024-01-15,Low,5.49,0.977
a34231b5-e083-416f-8764-b765c70b9f39,W_009,2024-01-15,High,14.09,0.855
6aecc052-6e53-4ede-92e6-9cf0a4cb1b81,W_009,2024-01-15,Low,3.69,0.974
f84eaaeb-5b80-4d8d-bb5f-a7ce9502e74c,W_009,2024-01-15,Low,6.22,1.0
438bcf54-7a42-47e6-8b49-d1f710905753,W_009,2024-01-16,Medium,8.78,0.914
020346d4-0414-4d23-9335-e9b627852066,W_009,2024-01-16,High,10.8,0.858
4b20a098-25a2-4040-b048-2af221a681ba,W_009,2024-01-16,Low,4.15,0.989
52897f59-87e2-4127-bf54-29a6732beaba,W_009,2024-01-16,Low,5.59,0.971
188b1434-712b-4b5e-b8e5-7ee94ecb0dd4,W_009,2024-01-16,Low,5.44,0.968
51f17ebe-4030-4b2b-bd47-2b33e2388d71,W_009,2024-01-16,Medium,8.73,0.981
e17993ba-fb49-41d6-8bf1-cd203880c650,W_009,2024-01-16,High,13.31,0.893
5379188f-b12f-4ecf-a1e9-b5cab3fcd342,W_009,2024-01-16,Medium,6.64,0.96
42af7d0e-53c9-4dfa-a891-c2fa3924fddb,W_009,2024-01-16,Low,4.3,0.99
bcf0b489-63ff-4462-9f9c-2e2279473c76,W_009,2024-01-16,Medium,9.09,0.913
5e8e7749-368b-4781-a2ed-e0e1807af4ac,W_009,2024-01-17,Medium,6.56,0.895
5b8b25b0-ef1e-44ba-916b-3415d02c409f,W_009,2024-01-17,Low,5.06,0.967
3ab5ee01-49f8-46ca-8e98-441e4b6e82b2,W_009,2024-01-17,Low,3.67,0.997
14ed34ac-1e44-4e23-9e72-432ca21544f3,W_009,2024-01-17,Medium,9.38,0.963
192fad5c-ad02-4bb9-b6ff-e4946e8bbfaa,W_009,2024-01-17,Low,3.72,0.988
bd45588e-e62f-47de-b184-3f3751975ce0,W_009,2024-01-17,Low,3.48,0.931
48ff40d9-638b-4121-9ff8-7aebe37fd88d,W_009,2024-01-17,Low,3.96,0.992
0f07fdb5-7ed6-4d26-8574-62eec3d17ac9,W_009,2024-01-17,Low,5.17,0.962
eda4f443-45f4-4903-8a1c-92ef96d578a3,W_009,2024-01-17,Medium,9.99,0.901
7fe9d2f2-ec72-40f4-86df-191fd983e336,W_009,2024-01-17,Medium,9.71,0.837
1adfb5af-5843-4ca8-b79f-2a97fe4cf75c,W_009,2024-01-17,Medium,6.09,0.959
bb1cde18-1a16-4649-8a98-9a85d32d19da,W_009,2024-01-17,Low,5.41,0.95
5948378a-a5d7-4d77-bcd0-a414ee86d62e,W_009,2024-01-17,High,9.63,0.867
dc65e694-b711-4ab3-8aef-5f3777b2b88b,W_009,2024-01-17,Medium,9.53,0.939
cb262ee6-3d2b-4f01-a892-6bfde1a96d84,W_009,2024-01-17,Low,4.64,0.974
d2d43679-f275-4adc-98aa-b42b943d8dc4,W_009,2024-01-17,Low,3.06,0.964
51748305-a0b2-496a-895a-cada9b48ae2e,W_009,2024-01-18,Low,6.0,0.981
574caa21-a4f9-4b1d-b5db-0ca11f3ccaa1,W_009,2024-01-18,High,11.26,0.911
698bdc1f-13b5-4c22-b5a7-50ea28f99c1c,W_009,2024-01-18,Medium,7.76,0.922
